Shape,Part,X,Y,NAME
1157,1,83°30′36″ W,31°12′22″ N,BERRIEN
1157,1,83°30′50″ W,31°14′09″ N,BERRIEN
1157,1,83°30′21″ W,31°16′18″ N,BERRIEN
1157,1,83°30′55″ W,31°18′01″ N,BERRIEN
1157,1,83°30′45″ W,31°19′34″ N,BERRIEN
1157,1,83°30′46″ W,31°19′39″ N,BERRIEN
1157,1,83°31′21″ W,31°21′07″ N,BERRIEN
1157,1,83°31′23″ W,31°21′13″ N,BERRIEN
1157,1,83°31′25″ W,31°22′09″ N,BERRIEN
1157,1,83°31′35″ W,31°22′32″ N,BERRIEN
1157,1,83°33′11″ W,31°24′28″ N,BERRIEN
1157,1,83°33′41″ W,31°26′37″ N,BERRIEN
1157,1,83°34′58″ W,31°28′11″ N,BERRIEN
1157,1,83°24′24″ W,31°27′55″ N,BERRIEN
1157,1,83°23′04″ W,31°27′56″ N,BERRIEN
1157,1,83°23′03″ W,31°27′08″ N,BERRIEN
1157,1,83°22′11″ W,31°27′09″ N,BERRIEN
1157,1,83°22′10″ W,31°27′55″ N,BERRIEN
1157,1,83°20′21″ W,31°27′55″ N,BERRIEN
1157,1,83°20′19″ W,31°28′34″ N,BERRIEN
1157,1,83°11′39″ W,31°28′25″ N,BERRIEN
1157,1,83°11′38″ W,31°29′11″ N,BERRIEN
1157,1,83°10′41″ W,31°29′10″ N,BERRIEN
1159,1,83°24′01″ W,32°53′09″ N,TWIGGS
1159,1,83°16′55″ W,32°40′42″ N,TWIGGS
1159,1,83°14′34″ W,32°36′28″ N,TWIGGS
1159,1,83°13′36″ W,32°35′03″ N,TWIGGS
1159,1,83°14′04″ W,32°34′45″ N,TWIGGS
1159,1,83°18′07″ W,32°32′52″ N,TWIGGS
1159,1,83°24′00″ W,32°30′01″ N,TWIGGS
1159,1,83°24′33″ W,32°29′44″ N,TWIGGS
1159,1,83°29′52″ W,32°27′08″ N,TWIGGS
1159,1,83°29′22″ W,32°27′26″ N,TWIGGS
1159,1,83°29′50″ W,32°28′19″ N,TWIGGS
1159,1,83°29′21″ W,32°28′35″ N,TWIGGS
1159,1,83°29′54″ W,32°28′54″ N,TWIGGS
1159,1,83°29′18″ W,32°29′05″ N,TWIGGS
1159,1,83°31′05″ W,32°29′56″ N,TWIGGS
1159,1,83°31′17″ W,32°30′39″ N,TWIGGS
1159,1,83°32′25″ W,32°31′28″ N,TWIGGS
1159,1,83°32′26″ W,32°31′29″ N,TWIGGS
1159,1,83°32′13″ W,32°32′37″ N,TWIGGS
1159,1,83°32′54″ W,32°33′34″ N,TWIGGS
1159,1,83°32′56″ W,32°33′51″ N,TWIGGS
1159,1,83°32′56″ W,32°34′19″ N,TWIGGS
1159,1,83°32′13″ W,32°34′29″ N,TWIGGS
1159,1,83°32′05″ W,32°35′09″ N,TWIGGS
1159,1,83°32′26″ W,32°35′05″ N,TWIGGS
1159,1,83°32′19″ W,32°36′10″ N,TWIGGS
1159,1,83°32′58″ W,32°36′58″ N,TWIGGS
1159,1,83°32′32″ W,32°37′13″ N,TWIGGS
1159,1,83°32′35″ W,32°37′33″ N,TWIGGS
1159,1,83°32′58″ W,32°38′31″ N,TWIGGS
1159,1,83°33′46″ W,32°39′35″ N,TWIGGS
1159,1,83°33′47″ W,32°39′35″ N,TWIGGS
1159,1,83°34′53″ W,32°39′18″ N,TWIGGS
1159,1,83°34′57″ W,32°39′19″ N,TWIGGS
1159,1,83°35′51″ W,32°39′51″ N,TWIGGS
1159,1,83°35′51″ W,32°39′51″ N,TWIGGS
1159,1,83°36′24″ W,32°40′26″ N,TWIGGS
1159,1,83°36′40″ W,32°41′18″ N,TWIGGS
1159,1,83°36′42″ W,32°41′40″ N,TWIGGS
1159,1,83°36′42″ W,32°41′42″ N,TWIGGS
1159,1,83°36′37″ W,32°41′55″ N,TWIGGS
1159,1,83°36′00″ W,32°42′14″ N,TWIGGS
1159,1,83°35′48″ W,32°42′44″ N,TWIGGS
1159,1,83°36′14″ W,32°43′03″ N,TWIGGS
1159,1,83°36′14″ W,32°43′04″ N,TWIGGS
1159,1,83°36′00″ W,32°43′14″ N,TWIGGS
1159,1,83°35′42″ W,32°43′54″ N,TWIGGS
1159,1,83°36′05″ W,32°44′26″ N,TWIGGS
1159,1,83°36′04″ W,32°44′27″ N,TWIGGS
1159,1,83°35′09″ W,32°44′43″ N,TWIGGS
1159,1,83°34′44″ W,32°44′17″ N,TWIGGS
1159,1,83°32′45″ W,32°46′00″ N,TWIGGS
1159,1,83°30′01″ W,32°48′11″ N,TWIGGS
1159,1,83°30′02″ W,32°48′12″ N,TWIGGS
1159,1,83°29′45″ W,32°48′26″ N,TWIGGS
1159,1,83°29′46″ W,32°48′26″ N,TWIGGS
1159,1,83°29′50″ W,32°48′30″ N,TWIGGS
1159,1,83°30′36″ W,32°49′06″ N,TWIGGS
1159,1,83°31′00″ W,32°49′27″ N,TWIGGS
1159,1,83°31′25″ W,32°49′06″ N,TWIGGS
1159,1,83°32′14″ W,32°49′48″ N,TWIGGS
1159,1,83°31′50″ W,32°50′08″ N,TWIGGS
1159,1,83°31′49″ W,32°50′09″ N,TWIGGS
1159,1,83°31′24″ W,32°49′48″ N,TWIGGS
1159,1,83°31′20″ W,32°50′25″ N,TWIGGS
1159,1,83°30′49″ W,32°50′41″ N,TWIGGS
1159,1,83°24′26″ W,32°53′54″ N,TWIGGS
1159,2,83°30′10″ W,32°50′08″ N,TWIGGS
1159,2,83°30′36″ W,32°49′47″ N,TWIGGS
1159,2,83°29′49″ W,32°49′06″ N,TWIGGS
1159,2,83°29′29″ W,32°49′21″ N,TWIGGS
1159,2,83°29′23″ W,32°49′26″ N,TWIGGS
1160,1,82°58′16″ W,30°52′09″ N,ECHOLS
1160,1,82°50′47″ W,30°50′06″ N,ECHOLS
1160,1,82°49′50″ W,30°48′39″ N,ECHOLS
1160,1,82°49′56″ W,30°46′59″ N,ECHOLS
1160,1,82°48′57″ W,30°46′33″ N,ECHOLS
1160,1,82°48′21″ W,30°45′03″ N,ECHOLS
1160,1,82°47′43″ W,30°44′32″ N,ECHOLS
1160,1,82°46′01″ W,30°43′57″ N,ECHOLS
1160,1,82°43′48″ W,30°43′46″ N,ECHOLS
1160,1,82°41′31″ W,30°44′03″ N,ECHOLS
1160,1,82°40′28″ W,30°43′28″ N,ECHOLS
1160,1,82°40′27″ W,30°43′28″ N,ECHOLS
1160,1,82°40′13″ W,30°43′32″ N,ECHOLS
1160,1,82°38′46″ W,30°43′07″ N,ECHOLS
1160,1,82°38′15″ W,30°43′02″ N,ECHOLS
1160,1,82°37′36″ W,30°43′07″ N,ECHOLS
1160,1,82°37′29″ W,30°43′06″ N,ECHOLS
1160,1,82°36′23″ W,30°42′51″ N,ECHOLS
1160,1,82°35′54″ W,30°42′39″ N,ECHOLS
1160,1,82°35′24″ W,30°42′22″ N,ECHOLS
1160,1,82°34′45″ W,30°41′33″ N,ECHOLS
1160,1,82°34′43″ W,30°41′27″ N,ECHOLS
1160,1,82°35′11″ W,30°40′33″ N,ECHOLS
1160,1,82°35′11″ W,30°40′29″ N,ECHOLS
1160,1,82°34′48″ W,30°39′31″ N,ECHOLS
1160,1,82°34′59″ W,30°39′27″ N,ECHOLS
1160,1,82°35′02″ W,30°35′31″ N,ECHOLS
1160,1,82°44′59″ W,30°36′04″ N,ECHOLS
1160,1,82°52′06″ W,30°36′31″ N,ECHOLS
1160,1,82°58′25″ W,30°36′53″ N,ECHOLS
1160,1,83°03′21″ W,30°37′10″ N,ECHOLS
1160,1,83°08′12″ W,30°37′26″ N,ECHOLS
1160,1,83°08′08″ W,30°38′42″ N,ECHOLS
1160,1,83°07′05″ W,30°38′41″ N,ECHOLS
1160,1,83°07′04″ W,30°39′27″ N,ECHOLS
1160,1,83°08′07″ W,30°39′28″ N,ECHOLS
1160,1,83°08′09″ W,30°43′19″ N,ECHOLS
1160,1,83°07′49″ W,30°43′20″ N,ECHOLS
1160,1,83°08′05″ W,30°43′32″ N,ECHOLS
1160,1,83°07′58″ W,30°45′28″ N,ECHOLS
1160,1,83°08′12″ W,30°46′33″ N,ECHOLS
1160,1,83°07′52″ W,30°47′39″ N,ECHOLS
1160,1,83°07′32″ W,30°48′12″ N,ECHOLS
1160,1,83°07′32″ W,30°48′12″ N,ECHOLS
1160,1,83°06′16″ W,30°48′13″ N,ECHOLS
1160,1,83°06′12″ W,30°49′52″ N,ECHOLS
1160,1,83°06′12″ W,30°49′53″ N,ECHOLS
1160,1,83°05′17″ W,30°49′52″ N,ECHOLS
1160,1,83°05′17″ W,30°50′36″ N,ECHOLS
1160,1,83°05′17″ W,30°50′55″ N,ECHOLS
1160,1,83°01′11″ W,30°50′58″ N,ECHOLS
1160,1,83°00′51″ W,30°50′41″ N,ECHOLS
1160,1,83°00′42″ W,30°50′51″ N,ECHOLS
1160,1,83°00′26″ W,30°51′33″ N,ECHOLS
1160,1,82°59′36″ W,30°51′40″ N,ECHOLS
1160,1,82°58′59″ W,30°52′21″ N,ECHOLS
1160,1,82°58′17″ W,30°52′09″ N,ECHOLS
1161,1,83°28′32″ W,31°01′55″ N,LOWNDES
1161,1,83°20′51″ W,31°01′42″ N,LOWNDES
1161,1,83°19′50″ W,31°01′41″ N,LOWNDES
1161,1,83°19′39″ W,31°01′40″ N,LOWNDES
1161,1,83°17′42″ W,31°01′39″ N,LOWNDES
1161,1,83°16′56″ W,31°01′37″ N,LOWNDES
1161,1,83°11′52″ W,31°01′31″ N,LOWNDES
1161,1,83°10′50″ W,31°01′32″ N,LOWNDES
1161,1,83°02′48″ W,31°01′35″ N,LOWNDES
1161,1,83°02′01″ W,31°01′18″ N,LOWNDES
1161,1,83°02′01″ W,31°01′18″ N,LOWNDES
1161,1,83°02′05″ W,31°00′43″ N,LOWNDES
1161,1,83°01′26″ W,31°00′39″ N,LOWNDES
1161,1,83°01′14″ W,31°00′20″ N,LOWNDES
1161,1,83°01′14″ W,31°00′18″ N,LOWNDES
1161,1,83°01′22″ W,30°59′44″ N,LOWNDES
1161,1,83°01′31″ W,30°59′19″ N,LOWNDES
1161,1,83°02′24″ W,30°58′08″ N,LOWNDES
1161,1,83°02′10″ W,30°57′34″ N,LOWNDES
1161,1,83°02′35″ W,30°56′50″ N,LOWNDES
1161,1,83°02′36″ W,30°56′31″ N,LOWNDES
1161,1,83°02′26″ W,30°55′38″ N,LOWNDES
1161,1,83°01′55″ W,30°55′19″ N,LOWNDES
1161,1,83°02′12″ W,30°54′57″ N,LOWNDES
1161,1,83°01′14″ W,30°54′15″ N,LOWNDES
1161,1,83°01′16″ W,30°52′51″ N,LOWNDES
1161,1,83°01′35″ W,30°51′50″ N,LOWNDES
1161,1,83°01′11″ W,30°50′58″ N,LOWNDES
1161,1,83°05′17″ W,30°50′55″ N,LOWNDES
1161,1,83°05′17″ W,30°50′36″ N,LOWNDES
1161,1,83°05′17″ W,30°49′52″ N,LOWNDES
1161,1,83°06′12″ W,30°49′53″ N,LOWNDES
1161,1,83°06′12″ W,30°49′52″ N,LOWNDES
1161,1,83°06′16″ W,30°48′13″ N,LOWNDES
1161,1,83°07′32″ W,30°48′12″ N,LOWNDES
1161,1,83°07′32″ W,30°48′12″ N,LOWNDES
1161,1,83°07′52″ W,30°47′39″ N,LOWNDES
1161,1,83°08′12″ W,30°46′33″ N,LOWNDES
1161,1,83°07′58″ W,30°45′28″ N,LOWNDES
1161,1,83°08′05″ W,30°43′32″ N,LOWNDES
1161,1,83°07′49″ W,30°43′20″ N,LOWNDES
1161,1,83°08′09″ W,30°43′19″ N,LOWNDES
1161,1,83°08′07″ W,30°39′28″ N,LOWNDES
1161,1,83°07′04″ W,30°39′27″ N,LOWNDES
1161,1,83°07′05″ W,30°38′41″ N,LOWNDES
1161,1,83°08′08″ W,30°38′42″ N,LOWNDES
1161,1,83°08′12″ W,30°37′26″ N,LOWNDES
1161,1,83°18′34″ W,30°38′04″ N,LOWNDES
1161,1,83°19′35″ W,30°38′37″ N,LOWNDES
1161,1,83°20′28″ W,30°38′11″ N,LOWNDES
1161,1,83°21′25″ W,30°38′14″ N,LOWNDES
1161,1,83°21′25″ W,30°38′14″ N,LOWNDES
1161,1,83°21′47″ W,30°38′23″ N,LOWNDES
1161,1,83°21′49″ W,30°38′24″ N,LOWNDES
1161,1,83°21′55″ W,30°38′27″ N,LOWNDES
1161,1,83°21′57″ W,30°38′32″ N,LOWNDES
1161,1,83°21′46″ W,30°39′31″ N,LOWNDES
1161,1,83°21′47″ W,30°39′32″ N,LOWNDES
1161,1,83°22′15″ W,30°39′24″ N,LOWNDES
1161,1,83°23′38″ W,30°40′04″ N,LOWNDES
1161,1,83°23′47″ W,30°40′38″ N,LOWNDES
1161,1,83°24′52″ W,30°40′28″ N,LOWNDES
1161,1,83°24′55″ W,30°40′29″ N,LOWNDES
1161,1,83°25′13″ W,30°41′19″ N,LOWNDES
1161,1,83°25′15″ W,30°41′20″ N,LOWNDES
1161,1,83°25′19″ W,30°41′22″ N,LOWNDES
1161,1,83°26′23″ W,30°41′19″ N,LOWNDES
1161,1,83°26′24″ W,30°41′20″ N,LOWNDES
1161,1,83°27′16″ W,30°42′03″ N,LOWNDES
1161,1,83°27′12″ W,30°42′31″ N,LOWNDES
1161,1,83°27′19″ W,30°42′41″ N,LOWNDES
1161,1,83°28′07″ W,30°43′05″ N,LOWNDES
1161,1,83°28′08″ W,30°43′06″ N,LOWNDES
1161,1,83°28′05″ W,30°43′56″ N,LOWNDES
1161,1,83°29′05″ W,30°45′09″ N,LOWNDES
1161,1,83°29′04″ W,30°45′16″ N,LOWNDES
1161,1,83°27′16″ W,30°46′12″ N,LOWNDES
1161,1,83°27′34″ W,30°47′00″ N,LOWNDES
1161,1,83°26′51″ W,30°47′56″ N,LOWNDES
1161,1,83°27′01″ W,30°49′01″ N,LOWNDES
1161,1,83°27′00″ W,30°49′03″ N,LOWNDES
1161,1,83°26′59″ W,30°49′04″ N,LOWNDES
1161,1,83°25′34″ W,30°48′54″ N,LOWNDES
1161,1,83°24′56″ W,30°49′42″ N,LOWNDES
1161,1,83°24′53″ W,30°49′43″ N,LOWNDES
1161,1,83°23′40″ W,30°49′31″ N,LOWNDES
1161,1,83°23′01″ W,30°49′41″ N,LOWNDES
1161,1,83°22′25″ W,30°50′23″ N,LOWNDES
1161,1,83°22′23″ W,30°50′23″ N,LOWNDES
1161,1,83°21′34″ W,30°50′11″ N,LOWNDES
1161,1,83°21′03″ W,30°50′30″ N,LOWNDES
1161,1,83°20′54″ W,30°50′49″ N,LOWNDES
1161,1,83°20′49″ W,30°51′11″ N,LOWNDES
1161,1,83°20′49″ W,30°51′13″ N,LOWNDES
1161,1,83°21′15″ W,30°51′50″ N,LOWNDES
1161,1,83°21′23″ W,30°52′21″ N,LOWNDES
1161,1,83°22′08″ W,30°53′03″ N,LOWNDES
1161,1,83°22′13″ W,30°53′06″ N,LOWNDES
1161,1,83°22′38″ W,30°52′49″ N,LOWNDES
1161,1,83°24′10″ W,30°53′05″ N,LOWNDES
1161,1,83°24′42″ W,30°53′40″ N,LOWNDES
1161,1,83°25′02″ W,30°53′20″ N,LOWNDES
1161,1,83°26′25″ W,30°54′17″ N,LOWNDES
1161,1,83°26′07″ W,30°56′05″ N,LOWNDES
1161,1,83°26′25″ W,30°56′21″ N,LOWNDES
1161,1,83°26′24″ W,30°56′23″ N,LOWNDES
1161,1,83°26′02″ W,30°56′35″ N,LOWNDES
1161,1,83°25′46″ W,30°56′56″ N,LOWNDES
1161,1,83°25′58″ W,30°57′20″ N,LOWNDES
1161,1,83°26′13″ W,30°57′18″ N,LOWNDES
1161,1,83°26′40″ W,30°59′17″ N,LOWNDES
1161,1,83°27′22″ W,30°59′40″ N,LOWNDES
1161,1,83°27′50″ W,31°00′23″ N,LOWNDES
1161,1,83°28′17″ W,31°01′27″ N,LOWNDES
1161,1,83°28′04″ W,31°01′45″ N,LOWNDES
1161,1,83°28′37″ W,31°01′53″ N,LOWNDES
1161,1,83°28′37″ W,31°01′53″ N,LOWNDES
1162,1,83°37′28″ W,31°46′27″ N,IRWIN
1162,1,83°37′53″ W,31°46′27″ N,IRWIN
1162,1,83°37′28″ W,31°46′49″ N,IRWIN
1162,1,83°37′28″ W,31°46′38″ N,IRWIN
1162,2,83°37′28″ W,31°46′27″ N,IRWIN
1162,2,83°36′34″ W,31°46′26″ N,IRWIN
1162,2,83°37′02″ W,31°47′12″ N,IRWIN
1162,2,83°36′45″ W,31°47′27″ N,IRWIN
1162,2,83°36′29″ W,31°47′41″ N,IRWIN
1162,2,83°35′40″ W,31°46′36″ N,IRWIN
1162,2,83°35′21″ W,31°45′43″ N,IRWIN
1162,2,83°35′10″ W,31°44′45″ N,IRWIN
1162,2,83°35′22″ W,31°44′22″ N,IRWIN
1162,2,83°35′21″ W,31°44′20″ N,IRWIN
1162,2,83°34′48″ W,31°43′50″ N,IRWIN
1162,2,83°34′13″ W,31°43′41″ N,IRWIN
1162,2,83°34′07″ W,31°43′39″ N,IRWIN
1162,2,83°33′52″ W,31°43′38″ N,IRWIN
1162,2,83°33′37″ W,31°43′40″ N,IRWIN
1162,2,83°33′21″ W,31°43′44″ N,IRWIN
1162,2,83°32′41″ W,31°44′19″ N,IRWIN
1162,2,83°32′29″ W,31°44′22″ N,IRWIN
1162,2,83°31′10″ W,31°44′03″ N,IRWIN
1162,2,83°31′08″ W,31°44′03″ N,IRWIN
1162,2,83°27′11″ W,31°45′28″ N,IRWIN
1162,2,83°26′41″ W,31°45′28″ N,IRWIN
1162,2,83°22′14″ W,31°45′25″ N,IRWIN
1162,2,83°20′24″ W,31°45′24″ N,IRWIN
1162,2,83°20′23″ W,31°45′24″ N,IRWIN
1162,2,83°15′00″ W,31°45′23″ N,IRWIN
1162,2,83°12′13″ W,31°45′19″ N,IRWIN
1162,2,83°12′10″ W,31°46′51″ N,IRWIN
1162,2,83°12′09″ W,31°47′37″ N,IRWIN
1162,2,83°11′36″ W,31°47′36″ N,IRWIN
1162,2,83°11′36″ W,31°47′36″ N,IRWIN
1162,2,83°12′10″ W,31°48′26″ N,IRWIN
1162,2,83°11′43″ W,31°49′06″ N,IRWIN
1162,2,83°11′25″ W,31°49′15″ N,IRWIN
1162,2,83°10′39″ W,31°49′37″ N,IRWIN
1162,2,83°10′33″ W,31°49′57″ N,IRWIN
1162,2,83°10′33″ W,31°50′14″ N,IRWIN
1162,2,83°10′18″ W,31°50′31″ N,IRWIN
1162,2,83°09′08″ W,31°49′54″ N,IRWIN
1162,2,83°09′08″ W,31°49′29″ N,IRWIN
1162,2,83°08′05″ W,31°49′27″ N,IRWIN
1162,2,83°07′47″ W,31°48′37″ N,IRWIN
1162,2,83°06′38″ W,31°48′34″ N,IRWIN
1162,2,83°06′23″ W,31°49′09″ N,IRWIN
1162,2,83°05′57″ W,31°48′30″ N,IRWIN
1162,2,83°05′12″ W,31°48′46″ N,IRWIN
1162,2,83°04′52″ W,31°48′03″ N,IRWIN
1162,2,83°04′20″ W,31°48′06″ N,IRWIN
1162,2,83°03′13″ W,31°47′23″ N,IRWIN
1162,2,83°02′20″ W,31°47′26″ N,IRWIN
1162,2,83°01′40″ W,31°46′43″ N,IRWIN
1162,2,83°00′20″ W,31°46′29″ N,IRWIN
1162,2,82°59′49″ W,31°46′53″ N,IRWIN
1162,2,82°59′45″ W,31°46′50″ N,IRWIN
1162,2,82°59′47″ W,31°45′45″ N,IRWIN
1162,2,82°59′53″ W,31°41′11″ N,IRWIN
1162,2,83°00′45″ W,31°41′13″ N,IRWIN
1162,2,83°00′47″ W,31°40′26″ N,IRWIN
1162,2,82°59′54″ W,31°40′23″ N,IRWIN
1162,2,82°59′56″ W,31°39′38″ N,IRWIN
1162,2,83°00′48″ W,31°39′40″ N,IRWIN
1162,2,83°00′48″ W,31°38′54″ N,IRWIN
1162,2,82°59′57″ W,31°38′53″ N,IRWIN
1162,2,82°59′55″ W,31°38′53″ N,IRWIN
1162,2,82°59′57″ W,31°38′08″ N,IRWIN
1162,2,83°00′11″ W,31°38′08″ N,IRWIN
1162,2,83°00′51″ W,31°38′09″ N,IRWIN
1162,2,83°01′45″ W,31°38′09″ N,IRWIN
1162,2,83°01′49″ W,31°37′26″ N,IRWIN
1162,2,83°02′39″ W,31°37′27″ N,IRWIN
1162,2,83°02′42″ W,31°36′39″ N,IRWIN
1162,2,83°03′32″ W,31°36′41″ N,IRWIN
1162,2,83°03′36″ W,31°34′20″ N,IRWIN
1162,2,83°07′09″ W,31°31′29″ N,IRWIN
1162,2,83°08′06″ W,31°30′35″ N,IRWIN
1162,2,83°09′36″ W,31°29′33″ N,IRWIN
1162,2,83°09′33″ W,31°28′55″ N,IRWIN
1162,2,83°08′46″ W,31°28′20″ N,IRWIN
1162,2,83°10′42″ W,31°28′23″ N,IRWIN
1162,2,83°10′41″ W,31°29′10″ N,IRWIN
1162,2,83°11′38″ W,31°29′11″ N,IRWIN
1162,2,83°11′39″ W,31°28′25″ N,IRWIN
1162,2,83°20′19″ W,31°28′34″ N,IRWIN
1162,2,83°20′21″ W,31°27′55″ N,IRWIN
1162,2,83°22′10″ W,31°27′55″ N,IRWIN
1162,2,83°22′11″ W,31°27′09″ N,IRWIN
1162,2,83°23′03″ W,31°27′08″ N,IRWIN
1162,2,83°23′04″ W,31°27′56″ N,IRWIN
1162,2,83°24′24″ W,31°27′55″ N,IRWIN
1162,2,83°34′58″ W,31°28′11″ N,IRWIN
1162,2,83°35′06″ W,31°28′15″ N,IRWIN
1162,2,83°35′06″ W,31°29′18″ N,IRWIN
1162,2,83°35′21″ W,31°29′36″ N,IRWIN
1162,2,83°36′21″ W,31°29′32″ N,IRWIN
1162,2,83°36′22″ W,31°30′21″ N,IRWIN
1162,2,83°38′13″ W,31°30′22″ N,IRWIN
1162,2,83°38′13″ W,31°31′09″ N,IRWIN
1162,2,83°36′41″ W,31°31′11″ N,IRWIN
1162,2,83°36′40″ W,31°31′16″ N,IRWIN
1162,2,83°37′36″ W,31°31′50″ N,IRWIN
1162,2,83°38′08″ W,31°32′49″ N,IRWIN
1162,2,83°36′18″ W,31°32′46″ N,IRWIN
1162,2,83°36′18″ W,31°33′17″ N,IRWIN
1162,2,83°36′18″ W,31°33′33″ N,IRWIN
1162,2,83°38′20″ W,31°33′32″ N,IRWIN
1162,2,83°38′07″ W,31°34′35″ N,IRWIN
1162,2,83°38′30″ W,31°35′31″ N,IRWIN
1162,2,83°38′12″ W,31°35′48″ N,IRWIN
1162,2,83°37′51″ W,31°36′13″ N,IRWIN
1162,2,83°37′55″ W,31°36′24″ N,IRWIN
1162,2,83°38′59″ W,31°37′14″ N,IRWIN
1162,2,83°38′59″ W,31°37′17″ N,IRWIN
1162,2,83°38′30″ W,31°37′17″ N,IRWIN
1162,2,83°38′29″ W,31°38′48″ N,IRWIN
1162,2,83°39′19″ W,31°38′49″ N,IRWIN
1162,2,83°39′19″ W,31°39′35″ N,IRWIN
1162,2,83°38′28″ W,31°39′34″ N,IRWIN
1162,2,83°38′23″ W,31°44′57″ N,IRWIN
1162,2,83°39′29″ W,31°45′03″ N,IRWIN
1162,2,83°38′21″ W,31°46′02″ N,IRWIN
1162,2,83°37′28″ W,31°45′42″ N,IRWIN
1163,1,83°37′28″ W,31°46′27″ N,WILCOX
1163,1,83°37′28″ W,31°45′42″ N,WILCOX
1163,1,83°38′21″ W,31°46′02″ N,WILCOX
1163,1,83°37′53″ W,31°46′27″ N,WILCOX
1163,2,83°37′28″ W,31°46′27″ N,WILCOX
1163,2,83°37′28″ W,31°46′49″ N,WILCOX
1163,2,83°37′02″ W,31°47′12″ N,WILCOX
1163,2,83°36′33″ W,31°47′12″ N,WILCOX
1163,2,83°36′34″ W,31°46′26″ N,WILCOX
1163,3,83°23′50″ W,32°07′27″ N,WILCOX
1163,3,83°21′40″ W,32°07′26″ N,WILCOX
1163,3,83°21′02″ W,32°06′45″ N,WILCOX
1163,3,83°21′33″ W,32°06′22″ N,WILCOX
1163,3,83°21′32″ W,32°06′21″ N,WILCOX
1163,3,83°20′31″ W,32°06′29″ N,WILCOX
1163,3,83°20′14″ W,32°06′21″ N,WILCOX
1163,3,83°19′52″ W,32°06′00″ N,WILCOX
1163,3,83°19′28″ W,32°06′14″ N,WILCOX
1163,3,83°19′27″ W,32°06′13″ N,WILCOX
1163,3,83°19′05″ W,32°05′09″ N,WILCOX
1163,3,83°19′03″ W,32°05′08″ N,WILCOX
1163,3,83°19′01″ W,32°05′07″ N,WILCOX
1163,3,83°18′37″ W,32°05′33″ N,WILCOX
1163,3,83°18′21″ W,32°05′24″ N,WILCOX
1163,3,83°18′11″ W,32°04′39″ N,WILCOX
1163,3,83°17′43″ W,32°04′45″ N,WILCOX
1163,3,83°17′42″ W,32°04′44″ N,WILCOX
1163,3,83°17′41″ W,32°04′42″ N,WILCOX
1163,3,83°18′19″ W,32°04′24″ N,WILCOX
1163,3,83°18′00″ W,32°04′00″ N,WILCOX
1163,3,83°18′02″ W,32°03′20″ N,WILCOX
1163,3,83°18′31″ W,32°02′59″ N,WILCOX
1163,3,83°17′40″ W,32°02′19″ N,WILCOX
1163,3,83°17′50″ W,32°01′38″ N,WILCOX
1163,3,83°17′24″ W,32°01′38″ N,WILCOX
1163,3,83°17′47″ W,32°01′01″ N,WILCOX
1163,3,83°17′49″ W,32°00′40″ N,WILCOX
1163,3,83°17′23″ W,32°00′21″ N,WILCOX
1163,3,83°17′45″ W,32°00′06″ N,WILCOX
1163,3,83°17′39″ W,32°00′04″ N,WILCOX
1163,3,83°16′44″ W,31°59′46″ N,WILCOX
1163,3,83°16′43″ W,31°59′43″ N,WILCOX
1163,3,83°16′43″ W,31°59′41″ N,WILCOX
1163,3,83°17′32″ W,31°59′01″ N,WILCOX
1163,3,83°17′04″ W,31°59′03″ N,WILCOX
1163,3,83°17′05″ W,31°58′33″ N,WILCOX
1163,3,83°15′44″ W,31°57′09″ N,WILCOX
1163,3,83°15′42″ W,31°57′07″ N,WILCOX
1163,3,83°14′42″ W,31°56′42″ N,WILCOX
1163,3,83°14′40″ W,31°56′42″ N,WILCOX
1163,3,83°14′08″ W,31°57′03″ N,WILCOX
1163,3,83°14′26″ W,31°56′30″ N,WILCOX
1163,3,83°13′36″ W,31°56′18″ N,WILCOX
1163,3,83°13′57″ W,31°55′51″ N,WILCOX
1163,3,83°12′51″ W,31°55′18″ N,WILCOX
1163,3,83°13′06″ W,31°54′57″ N,WILCOX
1163,3,83°12′19″ W,31°54′21″ N,WILCOX
1163,3,83°12′21″ W,31°54′01″ N,WILCOX
1163,3,83°12′00″ W,31°53′33″ N,WILCOX
1163,3,83°12′15″ W,31°53′05″ N,WILCOX
1163,3,83°11′58″ W,31°52′47″ N,WILCOX
1163,3,83°11′28″ W,31°52′28″ N,WILCOX
1163,3,83°10′54″ W,31°52′47″ N,WILCOX
1163,3,83°10′52″ W,31°52′45″ N,WILCOX
1163,3,83°10′43″ W,31°52′26″ N,WILCOX
1163,3,83°10′37″ W,31°52′06″ N,WILCOX
1163,3,83°11′01″ W,31°51′35″ N,WILCOX
1163,3,83°11′00″ W,31°51′32″ N,WILCOX
1163,3,83°10′40″ W,31°50′53″ N,WILCOX
1163,3,83°10′32″ W,31°50′45″ N,WILCOX
1163,3,83°10′18″ W,31°50′31″ N,WILCOX
1163,3,83°10′33″ W,31°50′14″ N,WILCOX
1163,3,83°10′33″ W,31°49′57″ N,WILCOX
1163,3,83°10′39″ W,31°49′37″ N,WILCOX
1163,3,83°11′25″ W,31°49′15″ N,WILCOX
1163,3,83°11′43″ W,31°49′06″ N,WILCOX
1163,3,83°12′10″ W,31°48′26″ N,WILCOX
1163,3,83°11′36″ W,31°47′36″ N,WILCOX
